"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Appetite for the Unnatural","kld","Near Mint","English","","","2025-08-06 14:22:43.397000","141","False","False","0.35"
"2","2","Applied Biomancy","rna","Near Mint","English","","","2025-08-06 14:22:43.397000","153","False","False","0.35"
"2","2","Aquitect's Defenses","ecl","Near Mint","English","","","2026-02-10 14:28:03.170000","44","False","False",""
"1","1","Arachnoform","khm","Near Mint","English","","","2025-08-06 14:22:43.397000","159","False","False","0.35"
"1","1","Arachnogenesis","dsc","Near Mint","English","","","2025-08-06 14:22:43.397000","169","False","False","1.79"
"1","1","Arachnus Web","2x2","Near Mint","English","","","2025-08-06 14:22:43.397000","136","False","False","0.35"
"2","2","Aradara Express","kld","Near Mint","English","","","2025-08-06 14:22:43.397000","195","False","False","0.35"
"1","1","Arashi, the Sky Asunder","c21","Near Mint","English","","","2025-08-06 14:22:43.397000","185","False","False","0.49"
"2","2","Arashin War Beast","frf","Near Mint","English","","","2025-08-06 14:22:43.397000","123","False","False","0.35"
"1","1","Arasta of the Endless Web","blc","Near Mint","English","","","2025-08-06 14:22:43.397000","205","False","False","0.79"
"4","4","Arbiter of the Ideal","bng","Near Mint","English","","","2025-08-06 14:22:43.397000","31","False","False","0.49"
"1","1","Arbor Armament","dom","Near Mint","English","","","2025-08-06 14:22:43.397000","155","False","False","0.35"
"2","2","Arbor Colossus","c15","Near Mint","English","","","2025-08-06 14:22:43.397000","174","False","False","0.49"
"1","1","Arborback Stomper","kld","Near Mint","English","","","2025-08-06 14:22:43.397000","142","False","False","0.35"
"1","1","Arborea Pegasus","afr","Near Mint","English","","","2025-08-06 14:22:43.397000","2","False","False","0.35"
"4","4","Arboreal Grazer","rvr","Near Mint","English","","","2025-08-06 14:22:43.397000","131","False","False","0.35"
"2","2","Arc Mage","nem","Near Mint","English","","","2025-08-06 14:22:43.397000","77","False","False","0.35"
"1","1","Arcades, the Strategist","m19","Near Mint","English","","","2025-08-06 14:22:43.397000","212","False","False","5.49"
"2","2","Arcane Encyclopedia","m19","Near Mint","English","","","2025-08-06 14:22:43.397000","227","False","False","0.35"
"1","1","Arcane Investigator","afr","Near Mint","English","","","2025-08-06 14:22:43.397000","46","False","False","0.35"
"1","1","Arcane Sanctum","dsc","Near Mint","English","","","2025-08-06 14:22:43.397000","259","False","False","1.29"
"2","2","Arcane Spyglass","dst","Near Mint","English","","","2025-08-06 14:22:43.397000","93","False","False","0.35"
"1","1","Arcanis the Omnipotent","fdn","Near Mint","English","","","2025-08-06 14:22:43.397000","585","False","False","0.49"
"1","1","Arcbound Bruiser","dst","Near Mint","English","","","2025-08-06 14:22:43.397000","94","False","False","0.35"
"1","1","Arcbound Javelineer","mh2","Near Mint","English","","","2025-08-06 14:22:43.397000","2","False","False","0.35"
"2","2","Arcbound Prototype","mh2","Near Mint","English","","","2025-08-06 14:22:43.397000","4","False","False","0.35"
"1","1","Arcbound Whelp","mh2","Near Mint","English","","","2025-08-06 14:22:43.397000","113","False","False","0.35"
"1","1","Arcee, Sharpshooter // Arcee, Acrobatic Coupe","bot","Near Mint","English","","","2025-08-06 14:22:43.397000","7","False","False","0.99"
"2","2","Archaeomancer","uma","Near Mint","English","","","2025-08-06 14:22:43.397000","45","False","False","0.39"
"1","1","Archangel","c13","Near Mint","English","","","2025-08-06 14:22:43.397000","5","False","False","0.35"
"1","1","Archangel of Thune","2xm","Near Mint","English","","","2025-11-02 18:24:05.310000","5","False","False","37.99"
"2","2","Archers of Qarsi","frf","Near Mint","English","","","2025-08-06 14:22:43.397000","124","False","False","0.35"
"1","1","Archers' Parapet","ktk","Near Mint","English","","","2025-08-06 14:22:43.397000","128","False","False","0.35"
"3","3","Archetype of Aggression","bng","Near Mint","English","","","2025-11-07 22:04:32.900000","88","False","False","2.29"
"1","1","Archetype of Courage","bng","Near Mint","English","","","2025-08-06 14:22:43.397000","4","False","False","2.29"
"1","1","Archetype of Courage","bng","Near Mint","English","","","2025-08-06 14:22:43.397000","4","False","False","2.29"
"1","1","Archetype of Finality","bng","Near Mint","English","","","2025-08-06 14:22:43.397000","58","False","False","1.99"
"5","5","Archetype of Imagination","dsc","Near Mint","English","","","2025-08-06 14:22:43.397000","111","False","False","1.29"
"1","1","Archfiend of Spite","c19","Near Mint","English","","","2025-08-06 14:22:43.397000","14","False","False","0.79"
"1","1","Architect of the Untamed","kld","Near Mint","English","","","2025-08-06 14:22:43.397000","143","False","False","0.49"
"1","1","Architects of Will","arc","Near Mint","English","","","2025-08-06 14:22:43.397000","77","False","False","0.79"
"3","3","Archive Trap","zen","Near Mint","English","","","2025-08-29 13:09:28.917000","41","False","False","3.99"
"3","3","Archon of Justice","m12","Near Mint","English","","","2025-08-06 14:22:43.397000","6","False","False","0.49"
"1","1","Archon of Sun's Grace","woc","Near Mint","English","","","2025-08-06 14:22:43.397000","61","False","False","1.79"
"1","1","Archon of the Triumvirate","gk2","Near Mint","English","","","2025-08-06 14:22:43.397000","7","False","False","0.49"
"3","3","Arctic Merfolk","pls","Near Mint","English","","","2025-08-06 14:22:43.397000","21","False","False","0.35"
"1","1","Ardent Electromancer","znr","Near Mint","English","","","2025-08-06 14:22:43.397000","135","False","False","0.35"
"3","3","Ardent Militia","s99","Near Mint","English","","","2025-08-06 14:22:43.397000","5","False","False","0.35"
"1","1","Ardent Soldier","inv","Near Mint","English","","","2025-08-06 14:22:43.397000","3","False","False","0.35"
"1","1","Ardenvale Tactician // Dizzying Swoop","eld","Near Mint","English","","","2025-08-06 14:22:43.397000","5","False","False","0.35"
"1","1","Arena Athlete","uma","Near Mint","English","","","2025-08-06 14:22:43.397000","123","False","False","0.35"
"4","4","Argentum Armor","afc","Near Mint","English","","","2025-08-06 14:22:43.397000","198","False","False","1.99"
"1","1","Argivian Phalanx","dmu","Near Mint","English","","","2025-08-06 14:22:43.397000","5","False","False","0.35"
"1","1","Arguel's Blood Fast // Temple of Aclazotz","xln","Near Mint","English","","","2025-08-06 14:22:43.397000","90","False","False","0.49"
"1","1","Arixmethes, Slumbering Isle","dsc","Near Mint","English","","","2025-08-06 14:22:43.397000","211","False","False","0.79"
"1","1","Arjun, the Shifting Flame","2x2","Near Mint","English","","","2025-08-06 14:22:43.397000","172","False","False","0.49"
"1","1","Arlinn, Voice of the Pack","war","Near Mint","English","","","2025-08-06 14:22:43.397000","150","False","False","0.35"
"2","2","Arlinn's Wolf","war","Near Mint","English","","","2025-08-06 14:22:43.397000","151","False","False","0.35"
"2","2","Armada Wurm","gk1","Near Mint","English","","","2025-08-06 14:22:43.397000","108","False","False","0.99"
"2","2","Armament Corps","ktk","Near Mint","English","","","2025-08-06 14:22:43.397000","165","False","False","0.35"
"2","2","Armament of Nyx","jou","Near Mint","English","","","2025-08-06 14:22:43.397000","4","False","False","0.35"
"3","3","Armed // Dangerous","dgm","Near Mint","English","","","2025-08-06 14:22:43.397000","122","False","False","0.35"
"1","1","Armguard Familiar","neo","Near Mint","English","","","2025-08-06 14:22:43.397000","46","False","False","0.35"
"1","1","Armillary Sphere","cmr","Near Mint","English","","","2025-08-06 14:22:43.397000","298","False","False","0.35"
"1","1","Armor of Thorns","mir","Near Mint","English","","","2025-08-06 14:22:43.397000","206","False","False","0.35"
"2","2","Armorcraft Judge","cmm","Near Mint","English","","","2025-08-06 14:22:43.397000","273","False","False","0.35"
"2","2","Armored Cancrix","m14","Near Mint","English","","","2025-08-06 14:22:43.397000","44","False","False","0.35"
"1","1","Armored Skaab","isd","Near Mint","English","","","2025-08-06 14:22:43.397000","43","False","False","0.35"
"2","2","Armored Transport","gtc","Near Mint","English","","","2025-08-06 14:22:43.397000","226","False","False","0.35"
"1","1","Armory Guard","rvr","Near Mint","English","","","2025-08-06 14:22:43.397000","3","False","False","0.35"
"2","2","Armory of Iroas","cmr","Near Mint","English","","","2025-08-06 14:22:43.397000","299","False","False","0.35"
"1","1","Army of the Damned","ncc","Near Mint","English","","","2025-08-06 14:22:43.397000","242","False","False","1.49"
"2","2","Arrest","rtr","Near Mint","English","","","2025-08-06 14:22:43.397000","3","False","False","0.35"
"2","2","Arrest","mmq","Near Mint","English","","","2025-08-06 14:22:43.397000","4","False","False","0.35"
"1","1","Arrogant Outlaw","mid","Near Mint","English","","","2025-08-06 14:22:43.397000","84","False","False","0.35"
"1","1","Arrogant Poet","stx","Near Mint","English","","","2025-08-06 14:22:43.397000","63","False","False","0.35"
"1","1","Arrow Storm","ktk","Near Mint","English","","","2025-08-06 14:22:43.397000","98","False","False","0.35"
"2","2","Arrow Volley Trap","ddn","Near Mint","English","","","2025-08-06 14:22:43.397000","71","False","False","0.35"
"3","3","Arrows of Justice","gtc","Near Mint","English","","","2025-08-06 14:22:43.397000","211","False","False","0.35"
"2","2","Artful Dodge","dka","Near Mint","English","","","2025-08-06 14:22:43.397000","27","False","False","0.79"
"2","2","Artful Maneuver","dtk","Near Mint","English","","","2025-08-06 14:22:43.397000","4","False","False","0.35"
"1","1","Artful Takedown","grn","Near Mint","English","","","2025-08-06 14:22:43.397000","151","False","False","0.35"
"1","1","Artifact Mutation","ncc","Near Mint","English","","","2025-08-06 14:22:43.397000","326","False","False","0.69"
"2","2","Artificer's Assistant","dom","Near Mint","English","","","2025-08-06 14:22:43.397000","44","False","False","0.35"
"1","1","Artificer's Epiphany","ddu","Near Mint","English","","","2025-08-06 14:22:43.397000","36","False","False","0.39"
"1","1","Artificer's Intuition","5dn","Near Mint","English","","","2025-08-06 14:22:43.397000","23","False","False","2.49"
"1","1","Artillery Blast","dmu","Near Mint","English","","","2025-08-06 14:22:43.397000","6","False","False","0.35"
"2","2","Artisan of Forms","ths","Near Mint","English","","","2025-08-06 14:22:43.397000","40","False","False","0.49"
"2","2","Artisan of Kozilek","f11","Near Mint","English","foil","","2025-08-06 14:22:43.397000","4","False","False","5.49"
"1","1","Artisan's Sorrow","ths","Near Mint","English","","","2025-08-06 14:22:43.397000","151","False","False","0.35"
"1","1","Arvad the Cursed","moc","Near Mint","English","","","2025-08-06 14:22:43.397000","317","False","False","0.35"
"2","2","Ascended Lawmage","cn2","Near Mint","English","","","2025-08-06 14:22:43.397000","198","False","False","0.35"
"2","2","Ascending Aven","ons","Near Mint","English","","","2025-08-06 14:22:43.397000","68","False","False","0.35"
"1","1","Ash Barrens","m3c","Near Mint","English","","","2025-08-06 14:22:43.397000","318","False","False","0.35"
"2","2","Asha's Favor","con","Near Mint","English","","","2025-08-06 14:22:43.397000","2","False","False","0.35"
"1","1","Ashen Firebeast","ody","Near Mint","English","","","2025-08-06 14:22:43.397000","174","False","False","0.49"
"1","1","Ashenmoor Cohort","shm","Near Mint","English","","","2025-08-06 14:22:43.397000","56","False","False","0.35"
"1","1","Ashen-Skin Zubera","chk","Near Mint","English","","","2025-08-06 14:22:43.397000","101","False","False","0.35"
"1","1","Ashes of the Abhorrent","xln","Near Mint","English","","","2025-08-06 14:22:43.397000","2","False","False","0.69"
"2","2","Ashiok's Adept","bng","Near Mint","English","","","2025-08-06 14:22:43.397000","59","False","False","0.35"
"3","3","Ashiok's Skulker","war","Near Mint","English","","","2025-08-06 14:22:43.397000","40","False","False","0.35"
"2","2","Ashling the Pilgrim","cmm","Near Mint","English","","","2025-08-06 14:22:43.397000","205","False","False","0.49"
"1","1","Ashnod's Intervention","bro","Near Mint","English","","","2025-08-06 14:22:43.397000","85","False","False","0.49"
"3","3","Aspect of Gorgon","jou","Near Mint","English","","","2025-08-06 14:22:43.397000","60","False","False","0.35"
"1","1","Aspect of Hydra","bng","Near Mint","English","","","2025-08-06 14:22:43.397000","117","False","False","0.35"
"1","1","Asphyxiate","bng","Near Mint","English","","","2025-08-06 14:22:43.397000","60","False","False","0.35"
"2","2","Aspirant's Ascent","one","Near Mint","English","","","2025-08-06 14:22:43.397000","40","False","False","0.35"
"1","1","Aspiring Aeronaut","ori","Near Mint","English","","","2025-08-06 14:22:43.397000","46","False","False","0.35"
"1","1","Assassinate","tsr","Near Mint","English","","","2025-08-06 14:22:43.397000","101","False","False","0.35"
"2","2","Assassin's Ink","neo","Near Mint","English","","","2025-08-06 14:22:43.397000","87","False","False","0.35"
"1","1","Assassin's Strike","bbd","Near Mint","English","","","2025-08-06 14:22:43.397000","138","False","False","0.35"
"2","2","Assault // Battery","tsb","Near Mint","English","","","2025-08-06 14:22:43.397000","106","False","False","0.35"
"1","1","Assault Formation","ima","Near Mint","English","","","2025-08-06 14:22:43.397000","155","False","False","1.79"
"1","1","Assault Griffin","gtc","Near Mint","English","","","2025-08-06 14:22:43.397000","4","False","False","0.35"
"1","1","Assault Suit","cmm","Near Mint","English","","","2025-08-06 14:22:43.397000","369","False","False","0.35"
"3","3","Assemble the Legion","rvr","Near Mint","English","","","2025-08-06 14:22:43.397000","163","False","False","0.49"
"2","2","Assemble the Rank and Vile","cn2","Near Mint","English","","","2025-08-06 14:22:43.397000","2","False","False","0.35"
"3","3","Assert Perfection","ecl","Near Mint","English","","","2026-02-10 14:28:03.170000","164","False","False",""
"1","1","Astelli Reclaimer","eoe","Near Mint","English","","","2025-08-25 14:25:56.900000","4","False","False","0.49"
"1","1","Astor, Bearer of Blades","dmu","Near Mint","English","","","2025-08-06 14:22:43.397000","293","False","False","0.49"
"1","1","Astral Drift","c20","Near Mint","English","","","2025-08-06 14:22:43.397000","76","False","False","0.49"
"1","1","Asylum Visitor","c19","Near Mint","English","","","2025-08-06 14:22:43.397000","103","False","False","0.59"
"3","3","Atarka Beastbreaker","dtk","Near Mint","English","","","2025-08-06 14:22:43.397000","174","False","False","0.35"
"1","1","Atarka Efreet","dtk","Near Mint","English","","","2025-08-06 14:22:43.397000","128","False","False","0.35"
"1","1","Atarka Monument","dtk","Near Mint","English","","","2025-08-06 14:22:43.397000","235","False","False","0.35"
"2","2","Atarka Pummeler","dtk","Near Mint","English","","","2025-08-06 14:22:43.397000","129","False","False","0.35"
